crop,modal_price,min_price,max_price,state,market,temperature,humidity,rainfall
Cabbage,1350.0,1200.0,1500.0,Tamil Nadu,Perundurai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2000.0,2000.0,2000.0,Tamil Nadu,Kundrathur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1800.0,1600.0,2000.0,Tamil Nadu,Kulithalai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,3150.0,2800.0,3500.0,Tamil Nadu,Velayuthampalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1650.0,1500.0,1800.0,Tamil Nadu,Palanganatham(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2250.0,2000.0,2500.0,Tamil Nadu,Ramanathapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2200.0,2200.0,2200.0,Tamil Nadu,Pattukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2250.0,2000.0,2500.0,Tamil Nadu,Musiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2700.0,2400.0,3000.0,Tamil Nadu,Ammapet(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2650.0,2500.0,2800.0,Tamil Nadu,Harur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1400.0,1200.0,1600.0,Odisha,Attabira APMC,24.4,94,0.0
Cabbage,1250.0,1000.0,1500.0,Himachal Pradesh,PMY Chamba,24.4,94,0.0
Cabbage,1050.0,1000.0,1100.0,Himachal Pradesh,SMY Palampur,24.4,94,0.0
Cabbage,1200.0,1100.0,1300.0,Assam,Ambagan APMC,24.4,94,0.0
Cabbage,3250.0,3000.0,3500.0,Tamil Nadu,Gandhigramam(Uzhavar Sandhai),24.4,94,0.0
Cabbage,1200.0,1100.0,1300.0,Assam,Doomdumia APMC,24.4,94,0.0
Cabbage,2200.0,2000.0,2400.0,Tamil Nadu,Paramathivelur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1700.0,1500.0,1900.0,Odisha,Junagarh APMC,24.4,94,0.0
Cabbage,4500.0,4000.0,5000.0,Kerala,Pampady APMC,24.4,94,0.0
Cabbage,450.0,450.0,450.0,Punjab,Garh Shankar APMC,24.4,94,0.0
Cabbage,700.0,600.0,800.0,Punjab,Kurali APMC,24.4,94,0.0
Cabbage,1300.0,1100.0,1500.0,Odisha,Betnoti APMC,24.4,94,0.0
Cabbage,550.0,500.0,600.0,Haryana,Sadhaura APMC,24.4,94,0.0
Cabbage,1350.0,1200.0,1500.0,Tamil Nadu,Sampath Nagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1800.0,1600.0,2000.0,Tamil Nadu,Gobichettipalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,400.0,400.0,400.0,Himachal Pradesh,SMY Santoshgarh,24.4,94,0.0
Cabbage,2250.0,2000.0,2500.0,Tamil Nadu,Singanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2400.0,2400.0,2400.0,Tamil Nadu,AJattihalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,900.0,800.0,1000.0,Tamil Nadu,Hosur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,750.0,500.0,1000.0,Tamil Nadu,Avallapalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1650.0,1500.0,1800.0,Tamil Nadu,Chokkikulam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2750.0,2500.0,3000.0,Tamil Nadu,Mohanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,3250.0,3000.0,3500.0,Tamil Nadu,Thathakapatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1900.0,1800.0,2000.0,Tamil Nadu,Mettur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2100.0,2000.0,2200.0,Tamil Nadu,Singampunari(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1600.0,1600.0,1600.0,Tamil Nadu,Kambam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1500.0,1500.0,1500.0,Tamil Nadu,Devaram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1500.0,1400.0,1600.0,Tamil Nadu,Palayamkottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2600.0,2600.0,2600.0,Tamil Nadu,Mannargudi II(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2250.0,2000.0,2500.0,Tamil Nadu,Kovilpatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2500.0,2500.0,2500.0,Tamil Nadu,Manapparai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2750.0,2500.0,3000.0,Tamil Nadu,Aruppukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2850.0,2700.0,3000.0,Tamil Nadu,Virudhunagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2250.0,2000.0,2500.0,Tamil Nadu,Sivakasi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1500.0,1500.0,1500.0,Tamil Nadu,Ranipettai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1800.0,1600.0,2000.0,Tamil Nadu,Palladam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,3400.0,3300.0,3500.0,Tamil Nadu,Vadaseri APMC,24.4,94,0.0
Cabbage,1500.0,1400.0,1600.0,Tamil Nadu,Andipatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,800.0,600.0,1000.0,Haryana,Ballabhgarh APMC,24.4,94,0.0
Cabbage,3200.0,3000.0,3300.0,Kerala,Mannar APMC,24.4,94,0.0
Cabbage,2500.0,2400.0,2600.0,Kerala,Athirampuzha APMC,24.4,94,0.0
Cabbage,600.0,500.0,700.0,Rajasthan,Sriganganagar (F&V) APMC,24.4,94,0.0
Cabbage,2400.0,2400.0,2400.0,Tamil Nadu,Perampet(Uzhavar Sandhai),24.4,94,0.0
Cabbage,2750.0,2500.0,3000.0,Tamil Nadu,Vazhapadi(Uzhavar Sandhai),24.4,94,0.0
Cabbage,600.0,600.0,600.0,Uttar Pradesh,Jalaun APMC,24.4,94,0.0
Cabbage,1400.0,800.0,2000.0,Gujarat,Surat APMC,24.4,94,0.0
Cabbage,1500.0,1400.0,1500.0,Odisha,Rayagada APMC,24.4,94,0.0
Cabbage,800.0,600.0,1000.0,West Bengal,Tamluk (Medinipur E) APMC,24.4,94,0.0
Cabbage,750.0,500.0,1000.0,Haryana,Panipat APMC,24.4,94,0.0
Cabbage,2250.0,2000.0,2500.0,Tamil Nadu,Cheyyar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1200.0,1000.0,1300.0,Odisha,Sargipali APMC,24.4,94,0.0
Cabbage,600.0,500.0,600.0,Haryana,Barwala(Hisar) APMC,24.4,94,0.0
Cabbage,450.0,400.0,500.0,Punjab,Jalalabad APMC,24.4,94,0.0
Cabbage,1800.0,1800.0,1800.0,Haryana,Kosli APMC,24.4,94,0.0
Cabbage,2200.0,2000.0,2400.0,Kerala,Kallachi APMC,24.4,94,0.0
Cabbage,800.0,500.0,1000.0,Himachal Pradesh,SMY Takoli,24.4,94,0.0
Cabbage,2200.0,2000.0,2400.0,Tamil Nadu,Ariyalur(Uzhavar Sandhai) APMC,24.4,94,0.0
Cabbage,850.0,800.0,900.0,Uttar Pradesh,Kairana APMC,24.4,94,0.0
Cabbage,1800.0,1600.0,2000.0,Tamil Nadu,Mettupalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,565.0,545.0,585.0,Uttar Pradesh,Maigalganj APMC,24.4,94,0.0
Cabbage,400.0,300.0,500.0,Chandigarh,Chandigarh(Grain/Fruit) APMC,24.4,94,0.0
Cabbage,3250.0,3000.0,3500.0,Tamil Nadu,Karur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1250.0,1000.0,1500.0,Tamil Nadu,Krishnagiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,1750.0,1500.0,2000.0,Tamil Nadu,Namakkal(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2350.0,2200.0,2500.0,Tamil Nadu,Rasipuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2800.0,2600.0,3000.0,Tamil Nadu,Jalagandapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2000.0,2000.0,2000.0,Tamil Nadu,Tiruthani(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2600.0,2600.0,2600.0,Tamil Nadu,Mannargudi I(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2200.0,2000.0,2400.0,Tamil Nadu,Polur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2600.0,2600.0,2600.0,Tamil Nadu,Lalgudi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2400.0,2400.0,2400.0,Tamil Nadu,Manachanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2500.0,2500.0,2500.0,Tamil Nadu,Gudiyatham(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2000.0,2000.0,2000.0,Tamil Nadu,Kahithapattarai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,2500.0,2000.0,3000.0,Tamil Nadu,Natrampalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Cabbage,3000.0,3000.0,3000.0,Tamil Nadu,Vaniyampadi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Mecheri(Uzhavar Sandhai),24.4,94,0.0
Chilli,5050.0,5000.0,5100.0,Uttar Pradesh,Charra APMC,24.4,94,0.0
Chilli,5300.0,5000.0,5600.0,Tamil Nadu,Thammampatti (Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Tamil Nadu,Tiruvarur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Tamil Nadu,Ulundurpettai APMC,24.4,94,0.0
Chilli,7000.0,6000.0,80000.0,Punjab,Moga APMC,24.4,94,0.0
Chilli,4000.0,2000.0,5500.0,Punjab,Ludhiana APMC,24.4,94,0.0
Chilli,13000.0,13000.0,13000.0,Odisha,Kamakhyanagar APMC,24.4,94,0.0
Chilli,7000.0,7000.0,7000.0,Punjab,Zira APMC,24.4,94,0.0
Chilli,6000.0,5900.0,6200.0,Kerala,Chengannur APMC,24.4,94,0.0
Chilli,3200.0,3000.0,3400.0,Tamil Nadu,Sampath Nagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3750.0,3500.0,4000.0,Tamil Nadu,Sathiyamagalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,8250.0,8000.0,8500.0,Himachal Pradesh,SMY Santoshgarh,24.4,94,0.0
Chilli,3650.0,3500.0,3800.0,Tamil Nadu,RSPuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5000.0,5000.0,5000.0,Tamil Nadu,Vadalur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3500.0,3500.0,3500.0,Tamil Nadu,AJattihalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Anna nagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Thirumangalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3750.0,3500.0,4000.0,Tamil Nadu,Udhagamandalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Mettur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4400.0,4400.0,4400.0,Tamil Nadu,Pattukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4000.0,4000.0,4000.0,Tamil Nadu,Bodinayakanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4000.0,4000.0,4000.0,Tamil Nadu,Devaram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3700.0,3600.0,3800.0,Tamil Nadu,Kandiyaperi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Pallavaram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5500.0,5000.0,6000.0,Tamil Nadu,Ranipettai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Tamil Nadu,Arcot(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Tamil Nadu,Sankarapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3400.0,3000.0,3800.0,Tamil Nadu,Periyakulam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,2750.0,2500.0,3000.0,Telangana,Warangal APMC,24.4,94,0.0
Chilli,5000.0,4500.0,5500.0,Kerala,Perumbavoor APMC,24.4,94,0.0
Chilli,11000.0,10500.0,11500.0,Himachal Pradesh,SMY Dharamshala,24.4,94,0.0
Chilli,3900.0,3800.0,4000.0,Tamil Nadu,Karimangalam(Uzhavar Sandhai),24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Tamil Nadu,Perampet(Uzhavar Sandhai),24.4,94,0.0
Chilli,9500.0,9000.0,10000.0,Punjab,Morinda APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Sulur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Tindivanam APMC,24.4,94,0.0
Chilli,9500.0,9000.0,10000.0,Himachal Pradesh,PMY Kather Solan,24.4,94,0.0
Chilli,5500.0,5000.0,6000.0,Tamil Nadu,Cheyyar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Punjab,Sahnewal APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6200.0,Punjab,Jalalabad APMC,24.4,94,0.0
Chilli,4800.0,4800.0,4800.0,Kerala,Kottakkal APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Sundarapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5200.0,5000.0,5500.0,Kerala,Pattambi APMC,24.4,94,0.0
Chilli,11500.0,11000.0,12000.0,Himachal Pradesh,SMY Nadaun,24.4,94,0.0
Chilli,11000.0,10000.0,11000.0,Himachal Pradesh,SMY Baijnath,24.4,94,0.0
Chilli,9500.0,8500.0,10000.0,Himachal Pradesh,SMY Jaisinghpur,24.4,94,0.0
Chilli,2800.0,2700.0,2900.0,Uttar Pradesh,Anandnagar APMC,24.4,94,0.0
Chilli,6000.0,5900.0,6100.0,Kerala,Taliparamba APMC,24.4,94,0.0
Chilli,3250.0,3000.0,3500.0,Tamil Nadu,Mettupalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,14000.0,13000.0,15000.0,Tripura,Manubazar,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Krishnagiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Namakkal(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5250.0,5000.0,5500.0,Tamil Nadu,Kumarapalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5500.0,5000.0,6000.0,Tamil Nadu,Mohanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3250.0,3000.0,3500.0,Tamil Nadu,Pudukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5250.0,5000.0,5500.0,Tamil Nadu,Ramanathapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Thathakapatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6000.0,6000.0,6000.0,Tamil Nadu,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4600.0,4600.0,4600.0,Tamil Nadu,Mannargudi I(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4400.0,4400.0,4400.0,Tamil Nadu,Needamangalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4600.0,4600.0,4600.0,Tamil Nadu,Mannargudi II(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3750.0,3500.0,4000.0,Tamil Nadu,Musiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5000.0,5000.0,5000.0,Tamil Nadu,Gingee(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Aruppukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Kariyapatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5750.0,5500.0,6000.0,Tamil Nadu,Chengalpet(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Palladam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Dharapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4750.0,4500.0,5000.0,Tamil Nadu,Tiruppur (North) (Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Gudalur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,2600.0,1500.0,2600.0,Uttarakhand,Vikasnagar APMC,24.4,94,0.0
Chilli,5000.0,5000.0,5000.0,Kerala,Kattappana APMC,24.4,94,0.0
Chilli,4000.0,3000.0,5000.0,Rajasthan,Jodhpur (F&V) APMC,24.4,94,0.0
Chilli,2700.0,2600.0,2800.0,Assam,Haibargaon APMC,24.4,94,0.0
Chilli,5250.0,5000.0,5500.0,Tamil Nadu,Vazhapadi(Uzhavar Sandhai),24.4,94,0.0
Chilli,7000.0,7000.0,7000.0,Haryana,Tauru APMC,24.4,94,0.0
Chilli,5200.0,4900.0,5500.0,Tamil Nadu,Paramathivelur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5000.0,4500.0,5500.0,Kerala,Pampady APMC,24.4,94,0.0
Chilli,6500.0,6500.0,6500.0,Punjab,Garh Shankar APMC,24.4,94,0.0
Chilli,8800.0,8500.0,9000.0,Punjab,Kurali APMC,24.4,94,0.0
Chilli,3650.0,3500.0,3800.0,Tamil Nadu,Vadavalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,8000.0,5000.0,10000.0,Kerala,Pala APMC,24.4,94,0.0
Chilli,6000.0,5000.0,10000.0,Kerala,Thrippunithura APMC,24.4,94,0.0
Chilli,4200.0,4000.0,4300.0,Kerala,Quilandy APMC,24.4,94,0.0
Chilli,4200.0,4000.0,4400.0,Tamil Nadu,Gobichettipalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,7000.0,7000.0,7000.0,Haryana,Samalkha APMC,24.4,94,0.0
Chilli,4200.0,4200.0,4200.0,Tamil Nadu,Valangaiman APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Singanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3050.0,3000.0,3100.0,Uttar Pradesh,Jamanian APMC,24.4,94,0.0
Chilli,3500.0,3000.0,4000.0,Tamil Nadu,Karur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,6250.0,6000.0,6500.0,Tamil Nadu,Viruthachalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5900.0,5800.0,6000.0,Tamil Nadu,Pennagaram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3200.0,3000.0,3400.0,Tamil Nadu,Periyar Nagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4000.0,4000.0,4000.0,Tamil Nadu,Kundrathur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,3600.0,3200.0,4000.0,Tamil Nadu,Velayuthampalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4000.0,3500.0,4500.0,Tamil Nadu,Vengamedu(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5500.0,5000.0,6000.0,Tamil Nadu,Denkanikottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,4250.0,4000.0,4500.0,Tamil Nadu,Usilampatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Chilli,5500.0,5000.0,6000.0,Tamil Nadu,Sirkali(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,10000.0,10000.0,10000.0,Punjab,Morinda APMC,24.4,94,0.0
Garlic,6500.0,6000.0,7000.0,Haryana,Barwala(Hisar) APMC,24.4,94,0.0
Garlic,12000.0,10000.0,14000.0,Tamil Nadu,RSPuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,17500.0,16000.0,19000.0,Tamil Nadu,Pollachi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14500.0,14000.0,15000.0,Tamil Nadu,Palacode(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13500.0,12000.0,15000.0,Tamil Nadu,Denkanikottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14500.0,14000.0,15000.0,Tamil Nadu,Avallapalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,22500.0,22000.0,23000.0,Tamil Nadu,Palanganatham(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13000.0,12000.0,14000.0,Tamil Nadu,Melapalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14500.0,14000.0,15000.0,Tamil Nadu,Harur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,18000.0,18000.0,18000.0,Tamil Nadu,Kumbakonam (Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,4500.0,3500.0,7000.0,Punjab,Ludhiana APMC,24.4,94,0.0
Garlic,9000.0,8000.0,10000.0,Punjab,Doraha APMC,24.4,94,0.0
Garlic,13500.0,13000.0,14000.0,Tamil Nadu,Vadavalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,9000.0,9000.0,9000.0,Punjab,Jalalabad APMC,24.4,94,0.0
Garlic,8650.0,8500.0,8800.0,Himachal Pradesh,SMY Santoshgarh,24.4,94,0.0
Garlic,14500.0,10000.0,19000.0,Tamil Nadu,Singanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13000.0,12000.0,13000.0,Himachal Pradesh,PMY Kangra,24.4,94,0.0
Garlic,16000.0,15000.0,17000.0,Tamil Nadu,Mettupalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14000.0,14000.0,14000.0,Tamil Nadu,Kundrathur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,17000.0,16000.0,18000.0,Tamil Nadu,Nagapattinam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15000.0,10000.0,20000.0,Tamil Nadu,Chinnamanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14000.0,14000.0,14000.0,Tamil Nadu,Arcot(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15500.0,13000.0,18000.0,Tamil Nadu,Tiruppur (South) (Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13500.0,13000.0,14000.0,Tamil Nadu,Vadaseri APMC,24.4,94,0.0
Garlic,18000.0,18000.0,18000.0,Kerala,Kattappana APMC,24.4,94,0.0
Garlic,11300.0,11100.0,11500.0,Rajasthan,Sriganganagar (F&V) APMC,24.4,94,0.0
Garlic,5500.0,3500.0,7000.0,Punjab,Muktsar APMC,24.4,94,0.0
Garlic,15500.0,15000.0,16000.0,Tamil Nadu,Sundarapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,6050.0,6000.0,6100.0,Uttar Pradesh,Kairana APMC,24.4,94,0.0
Garlic,14500.0,13000.0,16000.0,Tamil Nadu,Namakkal(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,29000.0,28000.0,30000.0,Tamil Nadu,Pudukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15000.0,10000.0,20000.0,Tamil Nadu,Theni(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,12000.0,12000.0,12000.0,Tamil Nadu,Tiruthani(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16000.0,16000.0,16000.0,Tamil Nadu,Mannargudi I(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15000.0,14000.0,16000.0,Tamil Nadu,Tiruvannamalai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15000.0,15000.0,15000.0,Tamil Nadu,Manapparai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16000.0,16000.0,16000.0,Tamil Nadu,Manachanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,12500.0,12500.0,12500.0,Tamil Nadu,Gudiyatham(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13500.0,13000.0,14000.0,Tamil Nadu,Aruppukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14000.0,14000.0,14000.0,Tamil Nadu,Madhuranthagam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16000.0,16000.0,16000.0,Tamil Nadu,Vaniyampadi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,11000.0,10000.0,12000.0,Haryana,Hansi APMC,24.4,94,0.0
Garlic,16000.0,16000.0,16000.0,Tamil Nadu,Vazhapadi(Uzhavar Sandhai),24.4,94,0.0
Garlic,12000.0,11700.0,12200.0,Kerala,Chengannur APMC,24.4,94,0.0
Garlic,5800.0,5500.0,6000.0,Himachal Pradesh,SMY Nalagarh,24.4,94,0.0
Garlic,12000.0,12000.0,12000.0,Haryana,Narnaul APMC,24.4,94,0.0
Garlic,15400.0,15200.0,15600.0,Tamil Nadu,Dharmapuri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14000.0,13000.0,15000.0,Tamil Nadu,Hosur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13000.0,12000.0,14000.0,Tamil Nadu,Krishnagiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15500.0,15000.0,16000.0,Tamil Nadu,Mettur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15000.0,14000.0,16000.0,Tamil Nadu,Palayamkottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13000.0,12000.0,14000.0,Tamil Nadu,Polur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,12500.0,12000.0,13000.0,Tamil Nadu,Chengalpet(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,18000.0,16000.0,20000.0,Tamil Nadu,Natrampalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15000.0,15000.0,15000.0,Tamil Nadu,Kallakurichi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,17500.0,17500.0,17500.0,Tamil Nadu,Thirupathur APMC,24.4,94,0.0
Garlic,16500.0,16000.0,17000.0,Tamil Nadu,Gudalur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13500.0,12000.0,15000.0,Himachal Pradesh,SMY Bhuntar,24.4,94,0.0
